antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,antecedent_len,consequent_len
"campaign_bin=1, previous_bin=0",pdays_bin=never_contacted,0.28795613537530723,0.6398184912081679,0.28795613537530723,1.0,1.5629432624113475,1.0,0.1037164753053432,inf,0.5058417419012214,0.4500591016548463,1.0,0.7250295508274232,2,1
"campaign_bin=2-3, pdays_bin=never_contacted",previous_bin=0,0.24484779731518244,0.6398184912081679,0.24484779731518244,1.0,1.5629432624113475,1.0,0.08818964906133911,inf,0.47696544817225844,0.3826832151300236,1.0,0.6913416075650118,2,1
"campaign_bin=2-3, previous_bin=0",pdays_bin=never_contacted,0.24484779731518244,0.6398184912081679,0.24484779731518244,1.0,1.5629432624113475,1.0,0.08818964906133911,inf,0.47696544817225844,0.3826832151300236,1.0,0.6913416075650118,2,1
"campaign_bin=4-10, pdays_bin=never_contacted",previous_bin=0,0.09831726224238986,0.6398184912081679,0.09831726224238986,1.0,1.5629432624113475,1.0,0.0354120598547462,inf,0.3994548123296288,0.1536643026004728,1.0,0.5768321513002364,2,1
"campaign_bin=4-10, previous_bin=0",pdays_bin=never_contacted,0.09831726224238986,0.6398184912081679,0.09831726224238986,1.0,1.5629432624113475,1.0,0.0354120598547462,inf,0.3994548123296288,0.1536643026004728,1.0,0.5768321513002364,2,1
pdays_bin=never_contacted,"default=no, previous_bin=0",0.6398184912081679,0.6309321232747211,0.6309321232747211,0.9861111111111112,1.5629432624113475,1.0,0.22725008410632325,26.572887124220173,1.0,0.9861111111111112,0.9623676571038252,0.9930555555555556,1,2
previous_bin=0,"default=no, pdays_bin=never_contacted",0.6398184912081679,0.6309321232747211,0.6309321232747211,0.9861111111111112,1.5629432624113475,1.0,0.22725008410632325,26.572887124220173,1.0,0.9861111111111112,0.9623676571038252,0.9930555555555556,1,2
pdays_bin=never_contacted,"loan=no, previous_bin=0",0.6398184912081679,0.5711854792966534,0.5711854792966534,0.8927304964539007,1.5629432624113475,1.0,0.20573044773305438,3.9975436310196266,0.9999999999999999,0.8927304964539008,0.7498463826034747,0.9463652482269503,1,2
previous_bin=0,"loan=no, pdays_bin=never_contacted",0.6398184912081679,0.5711854792966534,0.5711854792966534,0.8927304964539007,1.5629432624113475,1.0,0.20573044773305438,3.9975436310196266,0.9999999999999999,0.8927304964539008,0.7498463826034747,0.9463652482269503,1,2
pdays_bin=never_contacted,"contact=cellular, previous_bin=0",0.6398184912081679,0.4942333144261675,0.4942333144261675,0.7724586288416075,1.5629432624113475,1.0,0.17801370088520496,2.2227460571192847,1.0,0.7724586288416075,0.5501060515675746,0.8862293144208038,1,2
previous_bin=0,"contact=cellular, pdays_bin=never_contacted",0.6398184912081679,0.4942333144261675,0.4942333144261675,0.7724586288416075,1.5629432624113475,1.0,0.17801370088520496,2.2227460571192847,1.0,0.7724586288416075,0.5501060515675746,0.8862293144208038,1,2
pdays_bin=never_contacted,"housing=no, previous_bin=0",0.6398184912081679,0.3970504821327283,0.3970504821327283,0.6205673758865248,1.5629432624113473,1.0,0.14301024172109045,1.5890819069025288,1.0,0.6205673758865248,0.37070581720408574,0.8102836879432624,1,2
previous_bin=0,"housing=no, pdays_bin=never_contacted",0.6398184912081679,0.3970504821327283,0.3970504821327283,0.6205673758865248,1.5629432624113473,1.0,0.14301024172109045,1.5890819069025288,1.0,0.6205673758865248,0.37070581720408574,0.8102836879432624,1,2
"loan=no, poutcome=unknown",previous_bin=0,0.5713745509548118,0.6398184912081679,0.5711854792966534,0.9996690933156851,1.5624260740386107,1.0,0.20560947619000125,1088.4685195693144,0.8398234852722605,0.892466765140325,0.9990812779772485,0.9461997948847929,2,1
"loan=no, poutcome=unknown",pdays_bin=never_contacted,0.5713745509548118,0.6398184912081679,0.5711854792966534,0.9996690933156851,1.5624260740386107,1.0,0.20560947619000125,1088.4685195693144,0.8398234852722605,0.892466765140325,0.9990812779772485,0.9461997948847929,2,1
previous_bin=0,"loan=no, poutcome=unknown",0.6398184912081679,0.5713745509548118,0.5711854792966534,0.8927304964539007,1.5624260740386107,1.0,0.20560947619000125,3.9957810456443976,0.999411990085152,0.892466765140325,0.7497360369407502,0.9461997948847929,1,2
pdays_bin=never_contacted,"loan=no, poutcome=unknown",0.6398184912081679,0.5713745509548118,0.5711854792966534,0.8927304964539007,1.5624260740386107,1.0,0.20560947619000125,3.9957810456443976,0.999411990085152,0.892466765140325,0.7497360369407502,0.9461997948847929,1,2
"housing=no, poutcome=unknown",previous_bin=0,0.39723955379088677,0.6398184912081679,0.3970504821327283,0.9995240361732508,1.5621993579551783,1.0,0.14288927017803726,756.7413499715983,0.597047858039075,0.6203840472673559,0.9986785445251042,0.8100457060298878,2,1
"housing=no, poutcome=unknown",pdays_bin=never_contacted,0.39723955379088677,0.6398184912081679,0.3970504821327283,0.9995240361732508,1.5621993579551783,1.0,0.14288927017803726,756.7413499715983,0.597047858039075,0.6203840472673559,0.9986785445251042,0.8100457060298878,2,1
previous_bin=0,"housing=no, poutcome=unknown",0.6398184912081679,0.39723955379088677,0.3970504821327283,0.6205673758865248,1.5621993579551783,1.0,0.14288927017803726,1.588583605896915,0.9991541057367828,0.6203840472673559,0.3705084225419792,0.8100457060298878,1,2
pdays_bin=never_contacted,"housing=no, poutcome=unknown",0.6398184912081679,0.39723955379088677,0.3970504821327283,0.6205673758865248,1.5621993579551783,1.0,0.14288927017803726,1.588583605896915,0.9991541057367828,0.6203840472673559,0.3705084225419792,0.8100457060298878,1,2
"marital=married, poutcome=unknown",previous_bin=0,0.32255624881830214,0.6398184912081679,0.3223671771601437,0.9994138335287222,1.5620271174744123,1.0,0.11598972471145122,614.469653998859,0.5311234298819041,0.5036927621861151,0.9983725803324994,0.7516277205468669,2,1
"marital=married, poutcome=unknown",pdays_bin=never_contacted,0.32255624881830214,0.6398184912081679,0.3223671771601437,0.9994138335287222,1.5620271174744123,1.0,0.11598972471145122,614.469653998859,0.5311234298819041,0.5036927621861151,0.9983725803324994,0.7516277205468669,2,1
poutcome=unknown,"housing=no, previous_bin=0",0.6401966345244848,0.3970504821327283,0.3970504821327283,0.6202008269344359,1.5620200826934436,1.0,0.14286009973503155,1.5875482639957867,1.0,0.620200826934436,0.37009789076708416,0.810100413467218,1,2
poutcome=unknown,"housing=no, pdays_bin=never_contacted",0.6401966345244848,0.3970504821327283,0.3970504821327283,0.6202008269344359,1.5620200826934436,1.0,0.14286009973503155,1.5875482639957867,1.0,0.620200826934436,0.37009789076708416,0.810100413467218,1,2
previous_bin=0,poutcome=unknown,0.6398184912081679,0.6401966345244848,0.6398184912081679,1.0,1.5620200826934434,1.0,0.23020884643016515,inf,0.9989501312335959,0.9994093325457765,1.0,0.9997046662728883,1,1
pdays_bin=never_contacted,poutcome=unknown,0.6398184912081679,0.6401966345244848,0.6398184912081679,1.0,1.5620200826934434,1.0,0.23020884643016515,inf,0.9989501312335959,0.9994093325457765,1.0,0.9997046662728883,1,1
"job=admin., previous_bin=0",poutcome=unknown,0.07222537341652487,0.6401966345244848,0.07222537341652487,1.0,1.5620200826934434,1.0,0.025986932427991452,inf,0.38781332789891987,0.112817483756645,1.0,0.5564087418783225,2,1
"job=admin., pdays_bin=never_contacted",poutcome=unknown,0.07222537341652487,0.6401966345244848,0.07222537341652487,1.0,1.5620200826934434,1.0,0.025986932427991452,inf,0.38781332789891987,0.112817483756645,1.0,0.5564087418783225,2,1
"job=blue-collar, previous_bin=0",poutcome=unknown,0.09907354887502363,0.6401966345244848,0.09907354887502363,1.0,1.5620200826934434,1.0,0.03564699631483645,inf,0.39937040923399786,0.15475487300649732,1.0,0.5773774365032487,2,1
"job=blue-collar, pdays_bin=never_contacted",poutcome=unknown,0.09907354887502363,0.6401966345244848,0.09907354887502363,1.0,1.5620200826934434,1.0,0.03564699631483645,inf,0.39937040923399786,0.15475487300649732,1.0,0.5773774365032487,2,1
"job=management, previous_bin=0",poutcome=unknown,0.14728682170542637,0.6401966345244848,0.14728682170542637,1.0,1.5620200826934434,1.0,0.05299429413980457,inf,0.42195121951219516,0.23006497341996457,1.0,0.6150324867099823,2,1
"job=management, pdays_bin=never_contacted",poutcome=unknown,0.14728682170542637,0.6401966345244848,0.14728682170542637,1.0,1.5620200826934434,1.0,0.05299429413980457,inf,0.42195121951219516,0.23006497341996457,1.0,0.6150324867099823,2,1
"job=retired, previous_bin=0",poutcome=unknown,0.05861221402911704,0.6401966345244848,0.05861221402911704,1.0,1.5620200826934434,1.0,0.021088871865647514,inf,0.38220526210082334,0.09155345540460719,1.0,0.5457767277023036,2,1
"job=retired, pdays_bin=never_contacted",poutcome=unknown,0.05861221402911704,0.6401966345244848,0.05861221402911704,1.0,1.5620200826934434,1.0,0.021088871865647514,inf,0.38220526210082334,0.09155345540460719,1.0,0.5457767277023036,2,1
"job=technician, previous_bin=0",poutcome=unknown,0.10550198525241067,0.6401966345244848,0.10550198525241067,1.0,1.5620200826934434,1.0,0.03795996935816552,inf,0.4022405411118155,0.16479621972829295,1.0,0.5823981098641465,2,1
"job=technician, pdays_bin=never_contacted",poutcome=unknown,0.10550198525241067,0.6401966345244848,0.10550198525241067,1.0,1.5620200826934434,1.0,0.03795996935816552,inf,0.4022405411118155,0.16479621972829295,1.0,0.5823981098641465,2,1
"marital=divorced, previous_bin=0",poutcome=unknown,0.08281338627339761,0.6401966345244848,0.08281338627339761,1.0,1.5620200826934434,1.0,0.029796535087592294,inf,0.39229024943310653,0.1293561724748966,1.0,0.5646780862374483,2,1
"marital=divorced, pdays_bin=never_contacted",poutcome=unknown,0.08281338627339761,0.6401966345244848,0.08281338627339761,1.0,1.5620200826934434,1.0,0.029796535087592294,inf,0.39229024943310653,0.1293561724748966,1.0,0.5646780862374483,2,1
"marital=married, previous_bin=0",poutcome=unknown,0.3223671771601437,0.6401966345244848,0.3223671771601437,1.0,1.5620200826934434,1.0,0.11598879526106132,inf,0.5309709821428571,0.5035440047253397,1.0,0.7517720023626697,2,1
"marital=married, pdays_bin=never_contacted",poutcome=unknown,0.3223671771601437,0.6401966345244848,0.3223671771601437,1.0,1.5620200826934434,1.0,0.11598879526106132,inf,0.5309709821428571,0.5035440047253397,1.0,0.7517720023626697,2,1
"marital=single, previous_bin=0",poutcome=unknown,0.23463792777462658,0.6401966345244848,0.23463792777462658,1.0,1.5620200826934434,1.0,0.0844235160815115,inf,0.4701086956521738,0.3665091553455404,1.0,0.6832545776727702,2,1
"marital=single, pdays_bin=never_contacted",poutcome=unknown,0.23463792777462658,0.6401966345244848,0.23463792777462658,1.0,1.5620200826934434,1.0,0.0844235160815115,inf,0.4701086956521738,0.3665091553455404,1.0,0.6832545776727702,2,1
"education=primary, previous_bin=0",poutcome=unknown,0.07903195311022877,0.6401966345244848,0.07903195311022877,1.0,1.5620200826934434,1.0,0.028435962709163418,inf,0.39067953192362953,0.1234494979326639,1.0,0.561724748966332,2,1
"education=primary, pdays_bin=never_contacted",poutcome=unknown,0.07903195311022877,0.6401966345244848,0.07903195311022877,1.0,1.5620200826934434,1.0,0.028435962709163418,inf,0.39067953192362953,0.1234494979326639,1.0,0.561724748966332,2,1
"education=secondary, previous_bin=0",poutcome=unknown,0.30156929476271505,0.6401966345244848,0.30156929476271505,1.0,1.5620200826934434,1.0,0.10850564717970251,inf,0.5151597184623713,0.4710572947430597,1.0,0.7355286473715298,2,1
"education=secondary, pdays_bin=never_contacted",poutcome=unknown,0.30156929476271505,0.6401966345244848,0.30156929476271505,1.0,1.5620200826934434,1.0,0.10850564717970251,inf,0.5151597184623713,0.4710572947430597,1.0,0.7355286473715298,2,1
"education=tertiary, previous_bin=0",poutcome=unknown,0.22972206466250708,0.6401966345244848,0.22972206466250708,1.0,1.5620200826934434,1.0,0.08265477198955395,inf,0.46710849288168865,0.35883047844063787,1.0,0.679415239220319,2,1
"education=tertiary, pdays_bin=never_contacted",poutcome=unknown,0.22972206466250708,0.6401966345244848,0.22972206466250708,1.0,1.5620200826934434,1.0,0.08265477198955395,inf,0.46710849288168865,0.35883047844063787,1.0,0.679415239220319,2,1
"default=no, previous_bin=0",poutcome=unknown,0.6309321232747211,0.6401966345244848,0.6309321232747211,1.0,1.5620200826934434,1.0,0.2270115013408573,inf,0.9748975409836065,0.9855286473715297,1.0,0.9927643236857648,2,1
"default=no, pdays_bin=never_contacted",poutcome=unknown,0.6309321232747211,0.6401966345244848,0.6309321232747211,1.0,1.5620200826934434,1.0,0.2270115013408573,inf,0.9748975409836065,0.9855286473715297,1.0,0.9927643236857648,2,1
"housing=no, previous_bin=0",poutcome=unknown,0.3970504821327283,0.6401966345244848,0.3970504821327283,1.0,1.5620200826934434,1.0,0.14286009973503155,inf,0.5967387895892129,0.620200826934436,1.0,0.810100413467218,2,1
"housing=no, pdays_bin=never_contacted",poutcome=unknown,0.3970504821327283,0.6401966345244848,0.3970504821327283,1.0,1.5620200826934434,1.0,0.14286009973503155,inf,0.5967387895892129,0.620200826934436,1.0,0.810100413467218,2,1
"housing=yes, previous_bin=0",poutcome=unknown,0.24276800907543958,0.6401966345244848,0.24276800907543958,1.0,1.5620200826934434,1.0,0.08734874669513357,inf,0.4751560549313357,0.3792085056113408,1.0,0.6896042528056704,2,1
"housing=yes, pdays_bin=never_contacted",poutcome=unknown,0.24276800907543958,0.6401966345244848,0.24276800907543958,1.0,1.5620200826934434,1.0,0.08734874669513357,inf,0.4751560549313357,0.3792085056113408,1.0,0.6896042528056704,2,1
"loan=no, previous_bin=0",poutcome=unknown,0.5711854792966534,0.6401966345244848,0.5711854792966534,1.0,1.5620200826934434,1.0,0.2055144577616811,inf,0.8390652557319223,0.8922031896042527,1.0,0.9461015948021263,2,1
"loan=no, pdays_bin=never_contacted",poutcome=unknown,0.5711854792966534,0.6401966345244848,0.5711854792966534,1.0,1.5620200826934434,1.0,0.2055144577616811,inf,0.8390652557319223,0.8922031896042527,1.0,0.9461015948021263,2,1
"loan=yes, previous_bin=0",poutcome=unknown,0.06863301191151447,0.6401966345244848,0.06863301191151447,1.0,1.5620200826934434,1.0,0.02469438866848403,inf,0.3863174989849777,0.10720614294152392,1.0,0.5536030714707619,2,1
"loan=yes, pdays_bin=never_contacted",poutcome=unknown,0.06863301191151447,0.6401966345244848,0.06863301191151447,1.0,1.5620200826934434,1.0,0.02469438866848403,inf,0.3863174989849777,0.10720614294152392,1.0,0.5536030714707619,2,1
"contact=cellular, previous_bin=0",poutcome=unknown,0.4942333144261675,0.6401966345244848,0.4942333144261675,1.0,1.5620200826934434,1.0,0.17782680986065358,inf,0.7114018691588784,0.7720023626698167,1.0,0.8860011813349085,2,1
"contact=cellular, pdays_bin=never_contacted",poutcome=unknown,0.4942333144261675,0.6401966345244848,0.4942333144261675,1.0,1.5620200826934434,1.0,0.17782680986065358,inf,0.7114018691588784,0.7720023626698167,1.0,0.8860011813349085,2,1
"contact=unknown, duration_bin=high",poutcome=unknown,0.055587067498581964,0.6401966345244848,0.055587067498581964,1.0,1.5620200826934434,1.0,0.020000413962904418,inf,0.38098098098098093,0.08682811577082103,1.0,0.5434140578854105,2,1
"contact=unknown, previous_bin=0",poutcome=unknown,0.09793911892607299,0.6401966345244848,0.09793911892607299,1.0,1.5620200826934434,1.0,0.03523882460130778,inf,0.3988681618109411,0.1529828706438275,1.0,0.5764914353219137,2,1
"contact=unknown, pdays_bin=never_contacted",poutcome=unknown,0.09793911892607299,0.6401966345244848,0.09793911892607299,1.0,1.5620200826934434,1.0,0.03523882460130778,inf,0.3988681618109411,0.1529828706438275,1.0,0.5764914353219137,2,1
"month=apr, previous_bin=0",poutcome=unknown,0.07317073170731707,0.6401966345244848,0.07317073170731707,1.0,1.5620200826934434,1.0,0.02632707552259867,inf,0.38820889432884526,0.11429415239220317,1.0,0.5571470761961016,2,1
"month=apr, pdays_bin=never_contacted",poutcome=unknown,0.07317073170731707,0.6401966345244848,0.07317073170731707,1.0,1.5620200826934434,1.0,0.02632707552259867,inf,0.38820889432884526,0.11429415239220317,1.0,0.5571470761961016,2,1
"month=aug, previous_bin=0",poutcome=unknown,0.0858385328039327,0.6401966345244848,0.0858385328039327,1.0,1.5620200826934434,1.0,0.03088499299033539,inf,0.39358841778696996,0.1340815121086828,1.0,0.5670407560543413,2,1
"month=aug, pdays_bin=never_contacted",poutcome=unknown,0.0858385328039327,0.6401966345244848,0.0858385328039327,1.0,1.5620200826934434,1.0,0.03088499299033539,inf,0.39358841778696996,0.1340815121086828,1.0,0.5670407560543413,2,1
"month=jul, previous_bin=0",poutcome=unknown,0.09283418415579504,0.6401966345244848,0.09283418415579504,1.0,1.5620200826934434,1.0,0.0334020518904288,inf,0.3966235931638182,0.14500886001181335,1.0,0.5725044300059067,2,1
"month=jul, pdays_bin=never_contacted",poutcome=unknown,0.09283418415579504,0.6401966345244848,0.09283418415579504,1.0,1.5620200826934434,1.0,0.0334020518904288,inf,0.3966235931638182,0.14500886001181335,1.0,0.5725044300059067,2,1
"month=jun, previous_bin=0",poutcome=unknown,0.07468330497258462,0.6401966345244848,0.07468330497258462,1.0,1.5620200826934434,1.0,0.026871304473970223,inf,0.38884348181446665,0.11665682220909628,1.0,0.5583284111045481,2,1
"month=jun, pdays_bin=never_contacted",poutcome=unknown,0.07468330497258462,0.6401966345244848,0.07468330497258462,1.0,1.5620200826934434,1.0,0.026871304473970223,inf,0.38884348181446665,0.11665682220909628,1.0,0.5583284111045481,2,1
"month=may, previous_bin=0",poutcome=unknown,0.11722442805823408,0.6401966345244848,0.11722442805823408,1.0,1.5620200826934434,1.0,0.04217774373129503,inf,0.4075819233240522,0.1831069108092144,1.0,0.5915534554046072,2,1
"month=may, pdays_bin=never_contacted",poutcome=unknown,0.11722442805823408,0.6401966345244848,0.11722442805823408,1.0,1.5620200826934434,1.0,0.04217774373129503,inf,0.4075819233240522,0.1831069108092144,1.0,0.5915534554046072,2,1
"age_bin=<=30, previous_bin=0",poutcome=unknown,0.1461523917564757,0.6401966345244848,0.1461523917564757,1.0,1.5620200826934434,1.0,0.0525861224262759,inf,0.42139061116031884,0.22829297105729476,1.0,0.6141464855286474,2,1
