support,itemsets
0.09793911892607299,"campaign_bin=1, contact=cellular, duration_bin=mid_high"
0.09793911892607299,"contact=unknown, pdays_bin=never_contacted"
0.09793911892607299,"contact=unknown, previous_bin=0"
0.09793911892607299,"contact=cellular, loan=no, poutcome=failure"
0.09793911892607299,"balance_bin=low, campaign_bin=1, contact=cellular"
0.09793911892607299,"contact=unknown, poutcome=unknown"
0.0975609756097561,"loan=no, marital=married, poutcome=success"
0.0975609756097561,"contact=unknown, default=no"
0.0975609756097561,job=retired
0.0975609756097561,"campaign_bin=1, duration_bin=mid_low, housing=no"
0.09737190395159766,"default=no, job=retired"
0.09737190395159766,"campaign_bin=1, contact=cellular, poutcome=success"
0.09737190395159766,"contact=cellular, duration_bin=low, education=secondary"
0.09737190395159766,"balance_bin=low, campaign_bin=2-3"
0.09718283229343921,"contact=cellular, job=blue-collar"
0.09718283229343921,"contact=cellular, education=tertiary, housing=yes"
0.09680468897712233,"balance_bin=mid_low, loan=no, marital=single"
0.09680468897712233,"education=secondary, housing=no, marital=single"
0.09680468897712233,"balance_bin=high, campaign_bin=1, contact=cellular"
0.09680468897712233,"balance_bin=mid_low, housing=no, poutcome=unknown"
0.09661561731896388,"default=no, job=blue-collar, poutcome=unknown"
0.09661561731896388,"campaign_bin=4-10, default=no, poutcome=unknown"
0.09661561731896388,"default=no, job=blue-collar, previous_bin=0"
0.09661561731896388,"balance_bin=mid_low, housing=no, pdays_bin=never_contacted"
0.09661561731896388,"age_bin=46-60, campaign_bin=1, contact=cellular"
0.09661561731896388,"balance_bin=mid_low, housing=no, previous_bin=0"
0.09661561731896388,"loan=no, poutcome=success, previous_bin=2-5"
0.09661561731896388,"default=no, job=blue-collar, pdays_bin=never_contacted"
0.09642654566080544,"campaign_bin=4-10, default=no, previous_bin=0"
0.09642654566080544,"campaign_bin=4-10, default=no, pdays_bin=never_contacted"
0.096237474002647,"balance_bin=high, contact=cellular, education=tertiary"
0.096237474002647,"campaign_bin=2-3, job=management"
0.096237474002647,"age_bin=31-45, campaign_bin=2-3, marital=married"
0.096237474002647,"age_bin=31-45, balance_bin=mid_low, loan=no"
0.096237474002647,"default=no, education=secondary, job=technician"
0.09604840234448857,"age_bin=31-45, contact=cellular, duration_bin=mid_high"
0.09604840234448857,"balance_bin=mid_high, contact=cellular, education=secondary"
0.09604840234448857,"balance_bin=mid_low, contact=cellular, marital=married"
0.09585933068633012,"campaign_bin=2-3, default=no, job=management"
0.09567025902817168,"campaign_bin=2-3, housing=yes, poutcome=unknown"
0.09567025902817168,"campaign_bin=2-3, housing=yes, pdays_bin=never_contacted"
0.09567025902817168,"campaign_bin=1, education=secondary, housing=yes"
0.09567025902817168,"campaign_bin=2-3, housing=yes, previous_bin=0"
0.09548118737001324,"balance_bin=low, housing=no, previous_bin=0"
0.09548118737001324,"balance_bin=low, housing=no, pdays_bin=never_contacted"
0.09548118737001324,"balance_bin=low, housing=no, poutcome=unknown"
0.09548118737001324,"age_bin=<=30, contact=cellular, education=secondary"
0.09548118737001324,"age_bin=46-60, contact=cellular, education=secondary"
0.09548118737001324,"contact=cellular, loan=no, previous_bin=1"
0.0952921157118548,"marital=single, pdays_bin=91-365d"
0.0952921157118548,"contact=unknown, default=no, poutcome=unknown"
0.0952921157118548,"duration_bin=mid_low, education=tertiary, loan=no"
0.0952921157118548,"contact=cellular, default=no, job=blue-collar"
0.0952921157118548,"housing=no, job=technician"
0.0952921157118548,"contact=unknown, default=no, previous_bin=0"
0.0952921157118548,"default=no, marital=single, pdays_bin=91-365d"
0.0952921157118548,"contact=unknown, default=no, pdays_bin=never_contacted"
0.09510304405369635,"campaign_bin=1, education=tertiary, job=management"
0.09510304405369635,"age_bin=31-45, balance_bin=mid_high, contact=cellular"
0.09491397239553791,"age_bin=31-45, campaign_bin=1, housing=yes"
0.09491397239553791,age_bin=61+
0.09491397239553791,"age_bin=31-45, duration_bin=low, loan=no"
0.09491397239553791,"education=secondary, job=admin."
0.09472490073737946,"duration_bin=low, loan=no, marital=single"
0.09472490073737946,"campaign_bin=2-3, education=secondary, housing=no"
0.09472490073737946,"age_bin=31-45, balance_bin=high, loan=no"
0.09472490073737946,"age_bin=61+, default=no"
0.09453582907922102,"default=no, duration_bin=low, pdays_bin=91-365d"
0.09453582907922102,"duration_bin=low, pdays_bin=91-365d"
0.09453582907922102,"default=no, education=secondary, job=admin."
0.09453582907922102,"age_bin=<=30, campaign_bin=1, marital=single"
0.09453582907922102,"balance_bin=high, campaign_bin=2-3, loan=no"
0.09434675742106258,"contact=cellular, duration_bin=mid_high, education=secondary"
0.09415768576290415,"campaign_bin=2-3, duration_bin=mid_high"
0.09415768576290415,"job=technician, loan=no, pdays_bin=never_contacted"
0.09415768576290415,"default=no, housing=no, job=technician"
0.09415768576290415,"job=technician, loan=no, previous_bin=0"
0.09415768576290415,"housing=yes, month=may, previous_bin=0"
0.09415768576290415,"job=technician, loan=no, poutcome=unknown"
0.09415768576290415,"education=secondary, month=may"
0.09415768576290415,"housing=yes, month=may, poutcome=unknown"
0.09415768576290415,"housing=yes, month=may, pdays_bin=never_contacted"
0.0939686141047457,"contact=cellular, loan=no, month=apr"
0.0939686141047457,"balance_bin=low, campaign_bin=2-3, default=no"
0.0939686141047457,"contact=cellular, duration_bin=high, marital=married"
0.0939686141047457,"loan=no, month=jun"
0.0939686141047457,"loan=no, month=jul"
0.09377954244658726,"age_bin=61+, loan=no"
0.09377954244658726,"age_bin=31-45, campaign_bin=1, education=secondary"
0.09359047078842882,"age_bin=61+, default=no, loan=no"
0.09359047078842882,"age_bin=31-45, duration_bin=mid_low, loan=no"
0.09359047078842882,"duration_bin=low, housing=no, marital=married"
0.09359047078842882,"job=retired, loan=no"
0.09340139913027037,"duration_bin=mid_high, housing=yes, loan=no"
0.09340139913027037,"default=no, job=retired, loan=no"
0.09340139913027037,"balance_bin=high, education=secondary"
0.09340139913027037,"age_bin=31-45, education=tertiary, marital=married"
0.09340139913027037,"contact=cellular, marital=married, poutcome=success"
0.09340139913027037,"balance_bin=high, default=no, education=secondary"
0.09321232747211193,"age_bin=31-45, contact=cellular, duration_bin=mid_low"
0.09302325581395349,"age_bin=31-45, contact=cellular, duration_bin=high"
0.09302325581395349,"default=no, education=secondary, month=may"
0.09283418415579504,"balance_bin=mid_high, campaign_bin=2-3, default=no"
0.09283418415579504,"duration_bin=high, housing=no, previous_bin=0"
0.09283418415579504,"duration_bin=high, housing=no, pdays_bin=never_contacted"
0.09283418415579504,"duration_bin=high, housing=no, poutcome=unknown"
0.09283418415579504,"housing=yes, pdays_bin=91-365d"
0.09283418415579504,"month=jul, pdays_bin=never_contacted, previous_bin=0"
0.09283418415579504,"month=jul, pdays_bin=never_contacted, poutcome=unknown"
0.09283418415579504,"balance_bin=mid_low, campaign_bin=2-3"
0.09283418415579504,"month=jul, poutcome=unknown, previous_bin=0"
0.09283418415579504,"month=jul, poutcome=unknown"
0.09283418415579504,"month=jul, previous_bin=0"
0.09283418415579504,"month=jul, pdays_bin=never_contacted"
0.09283418415579504,"balance_bin=mid_low, housing=yes"
0.09283418415579504,"default=no, loan=no, month=jul"
0.09283418415579504,"balance_bin=mid_low, campaign_bin=2-3, default=no"
0.09283418415579504,"contact=cellular, poutcome=success, previous_bin=2-5"
0.09283418415579504,"balance_bin=mid_high, campaign_bin=2-3"
0.09245604083947816,"campaign_bin=2-3, duration_bin=mid_low"
0.09245604083947816,"age_bin=<=30, housing=no, poutcome=unknown"
0.09245604083947816,"balance_bin=mid_low, default=no, housing=yes"
0.09226696918131971,"default=no, loan=no, month=jun"
0.09226696918131971,"age_bin=<=30, housing=no, previous_bin=0"
0.09226696918131971,"age_bin=<=30, housing=no, pdays_bin=never_contacted"
0.09207789752316128,"campaign_bin=2-3, default=no, duration_bin=mid_low"
0.09207789752316128,"default=no, housing=yes, pdays_bin=91-365d"
0.09207789752316128,"balance_bin=mid_low, contact=cellular, marital=single"
0.09207789752316128,"age_bin=31-45, month=may"
0.09188882586500284,"contact=cellular, marital=divorced"
0.09188882586500284,"campaign_bin=2-3, default=no, duration_bin=mid_high"
0.0916997542068444,"contact=cellular, duration_bin=mid_low, education=tertiary"
0.0916997542068444,"campaign_bin=1, duration_bin=high"
0.0916997542068444,"balance_bin=mid_high, education=tertiary"
0.09151068254868595,"duration_bin=mid_low, marital=single"
0.09151068254868595,loan=yes
0.09132161089052751,"balance_bin=mid_high, default=no, education=tertiary"
0.09132161089052751,"campaign_bin=2-3, education=secondary, marital=married"
0.09132161089052751,"contact=cellular, duration_bin=low, marital=single"
0.09132161089052751,"age_bin=31-45, default=no, month=may"
0.09113253923236907,"loan=no, marital=single, pdays_bin=91-365d"
0.09113253923236907,"contact=cellular, duration_bin=high, housing=yes"
0.09113253923236907,"balance_bin=low, marital=single"
0.09113253923236907,"default=no, duration_bin=mid_low, marital=single"
0.09113253923236907,"campaign_bin=2-3, duration_bin=high, loan=no"
0.09094346757421062,"age_bin=31-45, campaign_bin=2-3, housing=no"
0.09094346757421062,"age_bin=31-45, contact=cellular, duration_bin=low"
0.09094346757421062,"campaign_bin=2-3, job=management, loan=no"
0.09056532425789374,"age_bin=<=30, education=secondary, marital=single"
0.09056532425789374,"age_bin=31-45, balance_bin=mid_low, contact=cellular"
0.0903762525997353,"contact=cellular, marital=single, pdays_bin=91-365d"
0.0903762525997353,"campaign_bin=2-3, marital=single, pdays_bin=never_contacted"
0.0903762525997353,"marital=married, pdays_bin=91-365d, previous_bin=2-5"
0.0903762525997353,"campaign_bin=2-3, marital=single, poutcome=unknown"
0.0903762525997353,"job=management, marital=single"
0.0903762525997353,"age_bin=46-60, campaign_bin=2-3"
0.0903762525997353,"campaign_bin=2-3, marital=single, previous_bin=0"
0.09018718094157686,"default=no, month=jul, poutcome=unknown"
0.09018718094157686,"contact=cellular, default=no, marital=divorced"
0.09018718094157686,"default=no, month=jul, pdays_bin=never_contacted"
0.09018718094157686,"default=no, month=jul, previous_bin=0"
0.08999810928341842,"campaign_bin=1, default=no, duration_bin=high"
0.08999810928341842,"age_bin=46-60, campaign_bin=2-3, default=no"
0.08961996596710153,"default=no, job=management, marital=single"
0.08961996596710153,"duration_bin=low, loan=no, pdays_bin=91-365d"
0.08943089430894309,"balance_bin=low, education=secondary, poutcome=unknown"
0.08943089430894309,"contact=cellular, duration_bin=low, pdays_bin=91-365d"
0.08943089430894309,"campaign_bin=2-3, duration_bin=low"
0.08943089430894309,"balance_bin=low, education=secondary, pdays_bin=never_contacted"
0.08943089430894309,"balance_bin=low, education=secondary, previous_bin=0"
0.08943089430894309,"campaign_bin=2-3, default=no, duration_bin=low"
0.08943089430894309,"default=no, duration_bin=mid_low, pdays_bin=91-365d"
0.08943089430894309,"duration_bin=mid_low, pdays_bin=91-365d"
0.0890527509926262,"age_bin=31-45, previous_bin=2-5"
0.0890527509926262,"balance_bin=mid_high, housing=yes"
0.08886367933446776,"balance_bin=mid_high, housing=no, marital=married"
0.08886367933446776,"age_bin=31-45, default=no, previous_bin=2-5"
0.08867460767630932,"age_bin=31-45, housing=no, marital=single"
0.08867460767630932,"contact=cellular, housing=yes, pdays_bin=91-365d"
0.08867460767630932,"contact=cellular, duration_bin=high, housing=no"
0.08867460767630932,"default=no, loan=yes"
0.08848553601815087,"campaign_bin=2-3, education=tertiary, poutcome=unknown"
0.08848553601815087,"campaign_bin=2-3, education=tertiary, previous_bin=0"
0.08848553601815087,"campaign_bin=2-3, education=tertiary, pdays_bin=never_contacted"
0.08848553601815087,"contact=cellular, job=admin., loan=no"
0.08829646435999244,"default=no, education=secondary, previous_bin=2-5"
0.08829646435999244,"contact=cellular, duration_bin=high, education=secondary"
0.08829646435999244,"balance_bin=mid_high, default=no, housing=yes"
0.08829646435999244,"education=secondary, previous_bin=2-5"
0.088107392701834,"balance_bin=mid_low, education=tertiary"
0.08791832104367556,"campaign_bin=4-10, contact=cellular, loan=no"
0.08791832104367556,"contact=cellular, housing=no, job=technician"
0.08791832104367556,"balance_bin=mid_low, default=no, education=tertiary"
0.08772924938551711,"housing=no, job=retired"
0.08772924938551711,"housing=no, job=management, marital=married"
0.08772924938551711,"default=no, housing=no, job=retired"
0.08772924938551711,"balance_bin=low, housing=yes, loan=no"
0.08772924938551711,"balance_bin=low, default=no, marital=single"
0.08754017772735867,"duration_bin=mid_low, loan=no, marital=single"
0.08735110606920023,"duration_bin=mid_high, marital=married, poutcome=unknown"
0.08735110606920023,"campaign_bin=2-3, duration_bin=mid_low, loan=no"
0.08735110606920023,"duration_bin=mid_high, marital=married, previous_bin=0"
0.08735110606920023,"duration_bin=mid_high, marital=married, pdays_bin=never_contacted"
0.08735110606920023,"age_bin=61+, default=no, housing=no"
0.08735110606920023,"age_bin=61+, housing=no"
0.08735110606920023,"balance_bin=mid_high, marital=single"
0.08716203441104178,"age_bin=31-45, education=secondary, housing=no"
0.08716203441104178,"housing=no, job=technician, loan=no"
0.08697296275288334,"duration_bin=mid_high, marital=single"
0.08697296275288334,"balance_bin=mid_high, default=no, marital=single"
0.08697296275288334,"contact=unknown, loan=no"
0.0867838910947249,"age_bin=61+, housing=no, loan=no"
0.0867838910947249,"campaign_bin=2-3, contact=cellular, job=management"
0.08659481943656645,"balance_bin=low, education=tertiary"
0.08640574777840802,"contact=cellular, job=technician, pdays_bin=never_contacted"
0.08640574777840802,"campaign_bin=2-3, duration_bin=high, poutcome=unknown"
0.08640574777840802,"balance_bin=high, education=secondary, loan=no"
0.08640574777840802,"campaign_bin=2-3, duration_bin=high, pdays_bin=never_contacted"
0.08640574777840802,"campaign_bin=2-3, duration_bin=high, previous_bin=0"
0.08640574777840802,"contact=cellular, job=technician, previous_bin=0"
0.08640574777840802,"contact=cellular, job=technician, poutcome=unknown"
0.08621667612024958,"age_bin=46-60, education=secondary, marital=married"
0.08621667612024958,"balance_bin=low, contact=cellular, housing=yes"
0.08621667612024958,"campaign_bin=4-10, loan=no, previous_bin=0"
0.08621667612024958,"campaign_bin=4-10, loan=no, pdays_bin=never_contacted"
0.08621667612024958,"job=management, loan=no, marital=single"
0.08621667612024958,"campaign_bin=4-10, loan=no, poutcome=unknown"
0.08621667612024958,"housing=yes, marital=single, pdays_bin=never_contacted"
0.08621667612024958,"housing=yes, marital=single, previous_bin=0"
0.08621667612024958,"housing=yes, marital=single, poutcome=unknown"
0.08602760446209114,"month=aug, poutcome=unknown"
0.0858385328039327,"month=aug, pdays_bin=never_contacted"
0.0858385328039327,"balance_bin=mid_high, campaign_bin=2-3, loan=no"
0.0858385328039327,"month=aug, pdays_bin=never_contacted, poutcome=unknown"
